id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
942772741020970813,Rental unit in Boston · ★4.50 · 1 bedroom · 1 bed · 1 bath,47584294,Jessy And Diego,,Fenway,42.34955280297618,-71.09576616985966,Entire home/apt,196,2,10,2023-09-14,6.52,13,307,10,Exempt: This listing is a unit that has contracts with hospitals
942775151182268903,Condo in Boston · ★New · 1 bedroom · 1 bed · 1 shared bath,86375666,Vanna,,Mattapan,42.28136,-71.09466,Private room,85,1,0,,,1,154,0,STR-538756
942794393550359402,Rental unit in Boston · ★New · 2 bedrooms · 3 beds · 2 baths,163848078,Adam,,Jamaica Plain,42.32872592745317,-71.11223613595075,Entire home/apt,599,7,0,,,86,353,0,Exempt: This listing is a unit used for furnished institutional or business stays
943026605216742034,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 shared bath,477464208,Find Dream Rentals,,Roxbury,42.31214,-71.08923,Private room,88,7,0,,,9,360,0,STR-536142
943923789049606336,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,198,32,0,,,330,297,0,
944053032887656469,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,14471694,Mikhail,,Jamaica Plain,42.32232,-71.10332,Entire home/apt,86,1,2,2023-08-12,1.46,1,243,2,STR-536094
944059875581456762,Condo in Boston · ★New · 1 bedroom · 1 bed · 1 bath,7035319,Diane,,West Roxbury,42.3027873,-71.16388909999999,Entire home/apt,79,91,0,,,1,163,0,
944175844067011459,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,151248865,Yao,,Dorchester,42.32155,-71.05724,Entire home/apt,84,31,0,,,8,363,0,
944182399245684380,Condo in Boston · ★New · 4 bedrooms · 7 beds · 2 baths,151238588,Charlie,,Jamaica Plain,42.30776782602614,-71.10381650963758,Entire home/apt,494,4,0,,,10,0,0,Exempt: This listing is a hotel or motel
944853590027518772,Rental unit in Boston · ★New · 2 bedrooms · 2 beds · 1 bath,365116307,Brian + Heather,,Downtown,42.35595,-71.06036,Entire home/apt,401,4,2,2023-08-23,2,26,188,2,STR-466833
945038475786935443,Rental unit in Boston · ★New · Studio · 2 beds · 1 bath,451824679,Evonify,,Downtown,42.35118,-71.06483,Entire home/apt,228,1,1,2023-08-14,0.88,1,258,1,Exempt: This listing is a unit used for furnished institutional or business stays
945224660234737638,Rental unit in Boston · ★New · 1 bedroom · 2 beds · 1 bath,2006852,Jay,,South Boston,42.33434127716174,-71.05142703891289,Entire home/apt,143,1,2,2023-08-29,1.82,12,241,2,STR-532332
945684404910241056,Rental unit in Boston · ★New · 3 bedrooms · 3 beds · 1 bath,2134782,Shlomi,,Allston,42.35708,-71.13764,Entire home/apt,271,2,0,,,3,152,0,STR-461510
945757922261774401,Rental unit in Boston · ★5.0 · Studio · 2 beds · 1 bath,528489640,Foster,,South End,42.34196033877905,-71.07919018111762,Entire home/apt,204,1,4,2023-09-11,3.00,7,148,4,STR-531165
945916288884011126,Condo in Boston · ★New · 2 bedrooms · 6 beds · 2 baths,463475392,Johna,,Downtown,42.3521,-71.06624,Entire home/apt,577,3,2,2023-08-29,2,4,224,2,STR-182644
945986572870781268,Rental unit in Boston · ★New · 2 bedrooms · 2 beds · 1 bath,31340713,Kama,,Dorchester,42.30961,-71.04751,Entire home/apt,298,30,0,,,29,261,0,Exempt: This listing is a unit used for furnished institutional or business stays
945997113969080127,Rental unit in Boston · ★New · 2 bedrooms · 2 beds · 1 bath,266312920,STARS Of,,Dorchester,42.30929,-71.04711,Entire home/apt,374,30,0,,,31,261,0,
946041881162753201,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,31340713,Kama,,Brighton,42.33579393307684,-71.15038080751756,Entire home/apt,192,30,1,2023-08-15,0.91,29,254,1,Exempt: This listing is a unit used for furnished institutional or business stays
946049332464697343,Home in Boston · ★New · 1 bedroom · 1 bed · 1 bath,266312920,STARS Of,,Brighton,42.33562360793583,-71.1515671993415,Entire home/apt,192,30,0,,,31,254,0,Exempt: This listing is a unit used for furnished institutional or business stays
946502964614002590,Rental unit in Boston · ★5.0 · Studio · 1 bed · 1 bath,523515799,William And Sophia,,Back Bay,42.34399414329803,-71.08190357954153,Entire home/apt,173,1,3,2023-08-22,3,49,324,3,STR-531868
947048477211720567,Rental unit in Boston · ★New · 2 bedrooms · 2 beds · 2 baths,1921132,Matthew,,Beacon Hill,42.3600668,-71.0667461,Entire home/apt,350,90,1,2023-08-11,0.81,1,266,1,Exempt: This listing is a unit used for furnished institutional or business stays
947091091064767850,Rental unit in Boston · ★New · 1 bedroom · 2 beds · 1 bath,62211530,Marina,,South End,42.345707909173726,-71.06510272039864,Entire home/apt,340,3,1,2023-09-03,1,1,229,1,Exempt: This listing is a unit used for furnished institutional or business stays
947111916947155717,Condo in Boston · ★New · 2 bedrooms · 4 beds · 2 baths,463475392,Johna,,Downtown,42.35131690540991,-71.0675231686689,Entire home/apt,658,3,2,2023-09-01,2,4,279,2,STR-182644
947768183186382957,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,523515799,William And Sophia,,Back Bay,42.34376175238195,-71.08199789552447,Entire home/apt,212,1,1,2023-08-06,0.71,49,350,1,STR-531878
947785851072519783,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,523515799,William And Sophia,,Back Bay,42.343215714583415,-71.08403995728031,Entire home/apt,193,1,1,2023-08-28,1,49,318,1,STR-531877
947814132068385867,Rental unit in Boston · ★4.33 · Studio · 1 bed · 1 bath,523515799,William And Sophia,,Back Bay,42.343985241791366,-71.0824229492576,Entire home/apt,190,1,3,2023-08-31,3,49,326,3,STR-531837
947824262469604523,Rental unit in Boston · ★4.80 · Studio · 2 beds · 1 bath,381199996,Airbnb,,Back Bay,42.35420544377563,-71.07768332969844,Entire home/apt,318,1,5,2023-09-02,3.85,4,138,5,Exempt: This listing is a unit that has contracts with hospitals
947825716567982665,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,523515799,William And Sophia,,Back Bay,42.34376,-71.08188,Entire home/apt,175,1,1,2023-08-18,1,49,318,1,STR-531876
947830113876875286,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,523515799,William And Sophia,,Back Bay,42.34336,-71.08395,Entire home/apt,186,1,1,2023-09-09,1,49,340,1,STR-531875
947846318188738138,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,523515799,William And Sophia,,Back Bay,42.34211322463612,-71.0835579706857,Entire home/apt,160,1,1,2023-09-01,1,49,313,1,STR-531873
947863403518702980,Rental unit in Boston · ★5.0 · Studio · 1 bed · 1 bath,523515799,William And Sophia,,Back Bay,42.34259,-71.08393,Entire home/apt,220,1,4,2023-08-19,2.93,49,341,4,STR-531872
947884085061009785,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,523515799,William And Sophia,,Back Bay,42.3418,-71.08347,Entire home/apt,174,1,1,2023-08-18,1,49,326,1,STR-536320
948028016752441970,Condo in Boston · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,75493943,Brandy,,Roxbury,42.31712,-71.09048,Private room,154,1,4,2023-09-10,4,1,248,4,STR-536323
948083891346485861,Rental unit in Boston · ★4.60 · 2 bedrooms · 6 beds · 2 baths,212359760,Evonify,,East Boston,42.3864572857589,-71.00506962968997,Entire home/apt,207,1,5,2023-09-01,4.69,72,229,5,STR-523178
948463062860150529,Rental unit in Boston · ★New · 1 bedroom · 2 beds · 1 bath,11363632,Ashley,,Back Bay,42.35234848218317,-71.07961093725822,Entire home/apt,133,32,0,,,1,47,0,Exempt: This listing is a unit used for furnished institutional or business stays
948523625428103861,Serviced apartment in Boston · ★New · 1 bedroom · 1 bed · 1 bath,20857768,Compass,,South Boston Waterfront,42.35357005019778,-71.04748256441803,Entire home/apt,219,29,0,,,17,196,0,
948541839788787505,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,351555234,Airbnb,,Beacon Hill,42.35901,-71.06719,Entire home/apt,267,1,2,2023-09-03,2,5,26,2,Exempt: This listing is a unit that has contracts with hospitals
949154671772958720,Serviced apartment in Boston · ★New · 1 bedroom · 1 bed · 1 bath,20857768,Compass,,Back Bay,42.3459685,-71.0847361,Entire home/apt,249,29,0,,,17,244,0,
949250584233351802,Hotel in Boston · ★4.12 · 1 bedroom · 2 beds · 1 private bath,518080572,Anwar,,Brighton,42.3417319,-71.1431193,Private room,225,1,25,2023-09-01,17.44,2,166,25,Exempt: This listing is a hotel or motel
949695284063812549,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 2 baths,2356643,StayNue,,Brighton,42.36175,-71.14307,Private room,40,1,1,2023-09-01,1,46,307,1,STR-461419
949813202762698739,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,Mission Hill,42.33105,-71.10347,Private room,50,91,0,,,171,181,0,
949813274469323542,Rental unit in Boston · ★New · 9 bedrooms · 1 bed · 0 shared baths,297860058,Ferran,,Brighton,42.34206086974624,-71.15027785795918,Private room,54,91,0,,,171,181,0,
950067028111599695,Rental unit in Boston · ★New · 2 bedrooms · 5 beds · 2 baths,163848078,Adam,,Brighton,42.35915,-71.14866,Entire home/apt,399,5,0,,,86,251,0,Exempt: This listing is a unit used for furnished institutional or business stays
950079027718724538,Rental unit in Boston · ★New · 2 bedrooms · 5 beds · 2 baths,163848078,Adam,,Brighton,42.35899,-71.14921,Entire home/apt,325,5,0,,,86,264,0,Exempt: This listing is a unit used for furnished institutional or business stays
950250466870034563,Home in Boston · ★New · 1 bedroom · 1 bed · 1 bath,201935605,Sherwin,,Roslindale,42.29276687560215,-71.12202441282217,Private room,45,29,1,2023-09-11,1,8,112,1,
950268256943159901,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,31340713,Kama,,Fenway,42.34372,-71.0884,Entire home/apt,202,30,0,,,29,161,0,Exempt: This listing is a unit used for furnished institutional or business stays
950277934510961672,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,220434755,Daniel,,East Boston,42.38946144059106,-71.00265955667392,Private room,109,2,0,,,6,260,0,STR-480353
950285523190507855,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,266312920,STARS Of,,Fenway,42.344273901850215,-71.08798513718168,Entire home/apt,202,30,0,,,31,161,0,
950604189578172753,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,151248865,Yao,,Dorchester,42.32112909775597,-71.05927640084631,Entire home/apt,115,30,0,,,8,274,0,
950826613862878713,Hotel in Boston · ★New · 1 bedroom · 2 beds · 1 bath,518080572,Anwar,,Brighton,42.34261,-71.14372,Private room,265,1,1,2023-08-06,0.71,2,167,1,Exempt: This listing is a hotel or motel
951336508621047674,Rental unit in Boston · ★New · 2 bedrooms · 2 beds · 1 bath,158837906,Dan,,Fenway,42.34576973048,-71.0952076964361,Entire home/apt,349,6,0,,,10,221,0,STR-009577
951413402148694140,Condo in Boston · ★New · 1 bedroom · 1 bed · 1 private bath,142029634,Eran,,South Boston,42.32851223209749,-71.05345238041572,Private room,220,2,0,,,1,254,0,STR-537702
951532971688006566,Rental unit in Boston · ★4.80 · 4 bedrooms · 8 beds · 2 baths,530105776,Alex,,Dorchester,42.2907089,-71.0461607,Entire home/apt,284,1,5,2023-09-14,4.55,1,324,5,STR-533964
952038813472139080,Home in Boston · ★New · 4 bedrooms · 4 beds · 2 baths,355604067,Enrique,,Roxbury,42.32124445739686,-71.07730064626134,Entire home/apt,400,3,0,,,1,68,0,STR-540206
952102570622509535,Rental unit in Boston · ★4.75 · 1 bedroom · 1 bed · 2 baths,69267172,Lynda,,West Roxbury,42.27766862445315,-71.16072294979159,Private room,74,1,4,2023-09-10,4,9,95,4,STR-513970
952862460202145023,Rental unit in Boston · ★New · 3 bedrooms · 3 beds · 1 bath,130680380,Jodie,,Downtown,42.36694129410232,-71.0589187824912,Entire home/apt,300,9,0,,,6,263,0,STR-461702
952862633386844790,Home in Boston · ★New · 1 bedroom · 1 bed · 1 bath,526738308,Xianming,,West Roxbury,42.2842416,-71.167526,Private room,120,1,1,2023-09-14,1,6,216,1,STR-533053
952865278954835663,Rental unit in Boston · ★New · 2 bedrooms · 3 beds · 1 bath,2134782,Shlomi,,Allston,42.35675,-71.13554,Entire home/apt,225,2,0,,,3,155,0,STR-522067
952900189308890791,Home in Boston · ★New · 1 bedroom · 1 bed · 1 shared bath,526738308,Xianming,,West Roxbury,42.28478,-71.16667,Private room,96,1,1,2023-09-15,1,6,216,1,STR-533053
952927869649556224,Home in Boston · ★New · 3 bedrooms · 8 beds · 3 baths,117831587,Luke,,South Boston,42.33784,-71.04517,Entire home/apt,325,3,0,,,2,195,0,STR-233345
952973441346360962,Home in Boston · ★New · 1 bedroom · 1 bed · 1 shared bath,477464208,Find Dream Rentals,,Dorchester,42.27993,-71.07354,Private room,88,29,0,,,9,256,0,
953683391564375961,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,299340250,Teresa & Jonathan,,Roxbury,42.32200984820784,-71.06908964299284,Private room,56,29,0,,,6,191,0,STR-470482
953750560515431624,Home in Boston · ★New · 1 bedroom · 1 bed · 1 bath,226220,Sevil,,Brighton,42.35585320000001,-71.1638648,Private room,50,90,0,,,2,290,0,
954184658051372584,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 private bath,8955520,Jennifer,,Charlestown,42.3829853,-71.0781685,Private room,139,1,2,2023-09-09,2,2,236,2,STR-537872
954362338234693411,Rental unit in Boston · ★5.0 · 1 bedroom · 1 bed · 1 bath,351555234,Airbnb,,Beacon Hill,42.36048107125228,-71.0650399525312,Entire home/apt,265,1,3,2023-09-12,3,5,123,3,Exempt: This listing is a hotel or motel
954650592399016116,Rental unit in Boston · ★4.25 · 4 bedrooms · 5 beds · 1.5 baths,500997544,Donald,,South Boston,42.33448231501804,-71.04006526038086,Entire home/apt,271,2,4,2023-09-08,4,1,73,4,STR-538068
954908713931175650,Rental unit in Boston · ★New · 2 bedrooms · 2 beds · 1 bath,208829554,Ping,,Chinatown,42.34873,-71.06069,Entire home/apt,167,91,0,,,3,180,0,
954962005045008737,Home in Boston · ★New · 3 bedrooms · 5 beds · 1.5 baths,151238588,Charlie,,Roxbury,42.32881,-71.09428,Entire home/apt,242,4,0,,,10,325,0,STR-447259
955140977119505842,Hotel in Boston · ★New · Studio · 6 beds · 0 baths,501999278,RoomPicks,,Downtown,42.3605,-71.05516,Private room,1758,1,0,,,7,326,0,STR-000000
955141523499654671,Hotel in Boston · ★New · 2 bedrooms · 4 beds · 2 baths,501999278,RoomPicks,,Downtown,42.36219,-71.05575,Private room,1172,1,0,,,7,334,0,STR-000000
955144413752333121,Hotel in Boston · ★New · 1 bedroom · 2 beds · 1 bath,501999278,RoomPicks,,Downtown,42.36025,-71.0572,Private room,585,1,0,,,7,353,0,STR-000000
955145331631410255,Hotel in Boston · ★New · 1 bedroom · 1 bed · 1 bath,501999278,RoomPicks,,Downtown,42.359944245633095,-71.0572093196012,Private room,683,1,0,,,7,365,0,STR-000000
955146059365199224,Hotel in Boston · ★New · 1 bedroom · 1 bed · 1 bath,501999278,RoomPicks,,Downtown,42.360692884293,-71.05719735041149,Private room,488,1,0,,,7,365,0,STR-000000
955146851971716533,Hotel in Boston · ★New · 1 bedroom · 2 beds · 1 bath,501999278,RoomPicks,,Downtown,42.36217,-71.05664,Private room,585,1,0,,,7,339,0,STR-000000
955147484351946796,Hotel in Boston · ★New · Studio · 1 bed · 0 baths,501999278,RoomPicks,,Downtown,42.359821020641974,-71.05528204045112,Private room,9770,1,0,,,7,364,0,STR-000000
955282831003776622,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,244600805,Bay Village,,South End,42.34778447522059,-71.07130663542807,Entire home/apt,160,3,0,,,12,340,0,STR-415226
955297911021193695,Rental unit in Boston · ★5.0 · 1 bedroom · 2 beds · 1 bath,454031378,Ellie,,Back Bay,42.344182262818876,-71.08388727853895,Entire home/apt,336,1,5,2023-08-31,4.29,4,143,5,Exempt: This listing is a unit that has contracts with hospitals
955310385881215222,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,285344759,Bv,,Bay Village,42.34815599305996,-71.07100746595832,Entire home/apt,161,3,2,2023-08-30,1.87,34,329,2,STR-415225
955314438214827483,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,285344759,Bv,,South End,42.34778,-71.06917,Entire home/apt,177,3,1,2023-09-01,1,34,339,1,STR-415225
955726878570698861,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 2 shared baths,502371178,Emil,,Allston,42.35191,-71.13298,Private room,106,1,0,,,11,89,0,Exempt: This listing is a unit that has contracts with hospitals
955747356121532736,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,275849638,Steven,,Back Bay,42.35202976524467,-71.08161956401018,Entire home/apt,236,1,0,,,42,235,0,STR-450901
955827663275316488,Home in Boston · ★New · 3 bedrooms · 3 beds · 2 baths,122377513,Evolve,,Hyde Park,42.25156,-71.14153,Entire home/apt,178,2,1,2023-08-20,1,5,99,1,STR-530906
956413712856403288,Home in Boston · ★New · 1 bedroom · 2 beds · 1 shared bath,531087019,Romario,,Dorchester,42.28652946062785,-71.05448063091285,Shared room,300,29,0,,,1,269,0,STR-530813
956601340775051548,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,20541419,Nanci,,Allston,42.35284739226045,-71.13352082669735,Entire home/apt,104,91,0,,,1,364,0,
957168378759410308,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,285344759,Bv,,Bay Village,42.34887044314731,-71.0693873940324,Private room,159,2,0,,,34,22,0,STR-415226
957208357183433572,Home in Boston · ★New · 2 bedrooms · 2 beds · 2 shared baths,531619936,Abibatu,,Hyde Park,42.27184,-71.13179,Private room,135,1,0,,,2,82,0,STR-538071
957865467562485470,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,32870796,Jessica,,Jamaica Plain,42.31597,-71.10642,Entire home/apt,130,29,0,,,4,75,0,
958060371889188296,Rental unit in Boston · ★New · Studio · 2 beds · 1 bath,528489640,Foster,,South End,42.3423474596366,-71.07732179238533,Entire home/apt,219,1,2,2023-09-14,2,7,28,2,Exempt: This listing is a unit that has contracts with hospitals
958063393323060265,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,528489640,Foster,,South End,42.34214779250125,-71.07909586835892,Entire home/apt,218,1,2,2023-09-10,2,7,17,2,Exempt: This listing is a unit that has contracts with hospitals
958064139181927937,Rental unit in Boston · ★New · 1 bedroom · 1 bed · 1 bath,528489640,Foster,,South End,42.34187,-71.07738,Entire home/apt,258,1,1,2023-09-02,1,7,47,1,Exempt: This listing is a unit that has contracts with hospitals
958065425063050341,Rental unit in Boston · ★New · Studio · 1 bed · 1 bath,528489640,Foster,,South End,42.34226,-71.07925,Entire home/apt,203,1,2,2023-09-14,2,7,33,2,Exempt: This listing is a unit that has contracts with hospitals
